dataset,stack_id,group_id,path,stack_index,source_stack_file,source_stack_index,n_slices,best_focus_index,label_source,confidence,outer_split,inner_split
WBC,WBC_017676,WBC_017676,/home/dineth/focus_measure/datasets/WBC_dataset1/17676,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17676,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017677,WBC_017677,/home/dineth/focus_measure/datasets/WBC_dataset1/17677,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17677,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017678,WBC_017678,/home/dineth/focus_measure/datasets/WBC_dataset1/17678,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17678,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017679,WBC_017679,/home/dineth/focus_measure/datasets/WBC_dataset1/17679,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17679,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017680,WBC_017680,/home/dineth/focus_measure/datasets/WBC_dataset1/17680,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17680,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017681,WBC_017681,/home/dineth/focus_measure/datasets/WBC_dataset1/17681,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17681,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017682,WBC_017682,/home/dineth/focus_measure/datasets/WBC_dataset1/17682,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17682,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017683,WBC_017683,/home/dineth/focus_measure/datasets/WBC_dataset1/17683,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17683,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017684,WBC_017684,/home/dineth/focus_measure/datasets/WBC_dataset1/17684,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17684,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017685,WBC_017685,/home/dineth/focus_measure/datasets/WBC_dataset1/17685,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17685,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017686,WBC_017686,/home/dineth/focus_measure/datasets/WBC_dataset1/17686,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17686,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017687,WBC_017687,/home/dineth/focus_measure/datasets/WBC_dataset1/17687,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17687,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017688,WBC_017688,/home/dineth/focus_measure/datasets/WBC_dataset1/17688,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17688,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017689,WBC_017689,/home/dineth/focus_measure/datasets/WBC_dataset1/17689,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17689,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017690,WBC_017690,/home/dineth/focus_measure/datasets/WBC_dataset1/17690,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17690,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017691,WBC_017691,/home/dineth/focus_measure/datasets/WBC_dataset1/17691,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17691,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017692,WBC_017692,/home/dineth/focus_measure/datasets/WBC_dataset1/17692,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17692,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017693,WBC_017693,/home/dineth/focus_measure/datasets/WBC_dataset1/17693,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17693,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017694,WBC_017694,/home/dineth/focus_measure/datasets/WBC_dataset1/17694,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17694,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017695,WBC_017695,/home/dineth/focus_measure/datasets/WBC_dataset1/17695,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17695,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017696,WBC_017696,/home/dineth/focus_measure/datasets/WBC_dataset1/17696,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17696,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017697,WBC_017697,/home/dineth/focus_measure/datasets/WBC_dataset1/17697,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17697,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017698,WBC_017698,/home/dineth/focus_measure/datasets/WBC_dataset1/17698,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17698,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017699,WBC_017699,/home/dineth/focus_measure/datasets/WBC_dataset1/17699,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17699,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017700,WBC_017700,/home/dineth/focus_measure/datasets/WBC_dataset1/17700,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17700,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017701,WBC_017701,/home/dineth/focus_measure/datasets/WBC_dataset1/17701,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17701,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017702,WBC_017702,/home/dineth/focus_measure/datasets/WBC_dataset1/17702,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17702,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017703,WBC_017703,/home/dineth/focus_measure/datasets/WBC_dataset1/17703,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17703,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017704,WBC_017704,/home/dineth/focus_measure/datasets/WBC_dataset1/17704,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17704,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017705,WBC_017705,/home/dineth/focus_measure/datasets/WBC_dataset1/17705,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17705,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017706,WBC_017706,/home/dineth/focus_measure/datasets/WBC_dataset1/17706,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17706,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017707,WBC_017707,/home/dineth/focus_measure/datasets/WBC_dataset1/17707,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17707,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017708,WBC_017708,/home/dineth/focus_measure/datasets/WBC_dataset1/17708,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17708,10,4,q1_revision_surrogate,,test,test
WBC,WBC_017709,WBC_017709,/home/dineth/focus_measure/datasets/WBC_dataset1/17709,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17709,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017710,WBC_017710,/home/dineth/focus_measure/datasets/WBC_dataset1/17710,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17710,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017711,WBC_017711,/home/dineth/focus_measure/datasets/WBC_dataset1/17711,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17711,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017712,WBC_017712,/home/dineth/focus_measure/datasets/WBC_dataset1/17712,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17712,10,7,q1_revision_surrogate,,test,test
WBC,WBC_017713,WBC_017713,/home/dineth/focus_measure/datasets/WBC_dataset1/17713,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17713,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017714,WBC_017714,/home/dineth/focus_measure/datasets/WBC_dataset1/17714,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17714,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_017715,WBC_017715,/home/dineth/focus_measure/datasets/WBC_dataset1/17715,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17715,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017716,WBC_017716,/home/dineth/focus_measure/datasets/WBC_dataset1/17716,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17716,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017717,WBC_017717,/home/dineth/focus_measure/datasets/WBC_dataset1/17717,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17717,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017718,WBC_017718,/home/dineth/focus_measure/datasets/WBC_dataset1/17718,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17718,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017719,WBC_017719,/home/dineth/focus_measure/datasets/WBC_dataset1/17719,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17719,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017720,WBC_017720,/home/dineth/focus_measure/datasets/WBC_dataset1/17720,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17720,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017721,WBC_017721,/home/dineth/focus_measure/datasets/WBC_dataset1/17721,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17721,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017722,WBC_017722,/home/dineth/focus_measure/datasets/WBC_dataset1/17722,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17722,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017723,WBC_017723,/home/dineth/focus_measure/datasets/WBC_dataset1/17723,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17723,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017724,WBC_017724,/home/dineth/focus_measure/datasets/WBC_dataset1/17724,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17724,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017725,WBC_017725,/home/dineth/focus_measure/datasets/WBC_dataset1/17725,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17725,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017726,WBC_017726,/home/dineth/focus_measure/datasets/WBC_dataset1/17726,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17726,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017727,WBC_017727,/home/dineth/focus_measure/datasets/WBC_dataset1/17727,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17727,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017728,WBC_017728,/home/dineth/focus_measure/datasets/WBC_dataset1/17728,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17728,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017729,WBC_017729,/home/dineth/focus_measure/datasets/WBC_dataset1/17729,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17729,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017730,WBC_017730,/home/dineth/focus_measure/datasets/WBC_dataset1/17730,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17730,10,7,q1_revision_surrogate,,test,test
WBC,WBC_017731,WBC_017731,/home/dineth/focus_measure/datasets/WBC_dataset1/17731,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17731,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017732,WBC_017732,/home/dineth/focus_measure/datasets/WBC_dataset1/17732,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17732,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017733,WBC_017733,/home/dineth/focus_measure/datasets/WBC_dataset1/17733,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17733,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017734,WBC_017734,/home/dineth/focus_measure/datasets/WBC_dataset1/17734,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17734,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_017735,WBC_017735,/home/dineth/focus_measure/datasets/WBC_dataset1/17735,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17735,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017736,WBC_017736,/home/dineth/focus_measure/datasets/WBC_dataset1/17736,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17736,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017737,WBC_017737,/home/dineth/focus_measure/datasets/WBC_dataset1/17737,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17737,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017738,WBC_017738,/home/dineth/focus_measure/datasets/WBC_dataset1/17738,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17738,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017739,WBC_017739,/home/dineth/focus_measure/datasets/WBC_dataset1/17739,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17739,10,7,q1_revision_surrogate,,trainval,val
WBC,WBC_017740,WBC_017740,/home/dineth/focus_measure/datasets/WBC_dataset1/17740,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17740,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017741,WBC_017741,/home/dineth/focus_measure/datasets/WBC_dataset1/17741,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17741,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017742,WBC_017742,/home/dineth/focus_measure/datasets/WBC_dataset1/17742,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17742,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017743,WBC_017743,/home/dineth/focus_measure/datasets/WBC_dataset1/17743,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17743,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017744,WBC_017744,/home/dineth/focus_measure/datasets/WBC_dataset1/17744,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17744,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017745,WBC_017745,/home/dineth/focus_measure/datasets/WBC_dataset1/17745,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17745,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017746,WBC_017746,/home/dineth/focus_measure/datasets/WBC_dataset1/17746,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17746,10,7,q1_revision_surrogate,,test,test
WBC,WBC_017747,WBC_017747,/home/dineth/focus_measure/datasets/WBC_dataset1/17747,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17747,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017748,WBC_017748,/home/dineth/focus_measure/datasets/WBC_dataset1/17748,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17748,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017749,WBC_017749,/home/dineth/focus_measure/datasets/WBC_dataset1/17749,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17749,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017750,WBC_017750,/home/dineth/focus_measure/datasets/WBC_dataset1/17750,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17750,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017751,WBC_017751,/home/dineth/focus_measure/datasets/WBC_dataset1/17751,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17751,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017752,WBC_017752,/home/dineth/focus_measure/datasets/WBC_dataset1/17752,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17752,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017753,WBC_017753,/home/dineth/focus_measure/datasets/WBC_dataset1/17753,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17753,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017754,WBC_017754,/home/dineth/focus_measure/datasets/WBC_dataset1/17754,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17754,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017755,WBC_017755,/home/dineth/focus_measure/datasets/WBC_dataset1/17755,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17755,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017756,WBC_017756,/home/dineth/focus_measure/datasets/WBC_dataset1/17756,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17756,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017757,WBC_017757,/home/dineth/focus_measure/datasets/WBC_dataset1/17757,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17757,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017758,WBC_017758,/home/dineth/focus_measure/datasets/WBC_dataset1/17758,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17758,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017759,WBC_017759,/home/dineth/focus_measure/datasets/WBC_dataset1/17759,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17759,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017760,WBC_017760,/home/dineth/focus_measure/datasets/WBC_dataset1/17760,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17760,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017761,WBC_017761,/home/dineth/focus_measure/datasets/WBC_dataset1/17761,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17761,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017762,WBC_017762,/home/dineth/focus_measure/datasets/WBC_dataset1/17762,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17762,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017763,WBC_017763,/home/dineth/focus_measure/datasets/WBC_dataset1/17763,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17763,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017764,WBC_017764,/home/dineth/focus_measure/datasets/WBC_dataset1/17764,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17764,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017765,WBC_017765,/home/dineth/focus_measure/datasets/WBC_dataset1/17765,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17765,10,5,q1_revision_surrogate,,trainval,val
WBC,WBC_017766,WBC_017766,/home/dineth/focus_measure/datasets/WBC_dataset1/17766,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17766,10,5,q1_revision_surrogate,,trainval,train
WBC,WBC_017767,WBC_017767,/home/dineth/focus_measure/datasets/WBC_dataset1/17767,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17767,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017768,WBC_017768,/home/dineth/focus_measure/datasets/WBC_dataset1/17768,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17768,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017769,WBC_017769,/home/dineth/focus_measure/datasets/WBC_dataset1/17769,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17769,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017770,WBC_017770,/home/dineth/focus_measure/datasets/WBC_dataset1/17770,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17770,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017771,WBC_017771,/home/dineth/focus_measure/datasets/WBC_dataset1/17771,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17771,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017772,WBC_017772,/home/dineth/focus_measure/datasets/WBC_dataset1/17772,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17772,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017773,WBC_017773,/home/dineth/focus_measure/datasets/WBC_dataset1/17773,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17773,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017774,WBC_017774,/home/dineth/focus_measure/datasets/WBC_dataset1/17774,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17774,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017775,WBC_017775,/home/dineth/focus_measure/datasets/WBC_dataset1/17775,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17775,10,6,q1_revision_surrogate,,trainval,val
WBC,WBC_017776,WBC_017776,/home/dineth/focus_measure/datasets/WBC_dataset1/17776,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17776,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017777,WBC_017777,/home/dineth/focus_measure/datasets/WBC_dataset1/17777,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17777,10,6,q1_revision_surrogate,,test,test
WBC,WBC_017778,WBC_017778,/home/dineth/focus_measure/datasets/WBC_dataset1/17778,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17778,10,7,q1_revision_surrogate,,test,test
WBC,WBC_017779,WBC_017779,/home/dineth/focus_measure/datasets/WBC_dataset1/17779,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17779,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017780,WBC_017780,/home/dineth/focus_measure/datasets/WBC_dataset1/17780,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17780,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017781,WBC_017781,/home/dineth/focus_measure/datasets/WBC_dataset1/17781,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17781,10,5,q1_revision_surrogate,,test,test
WBC,WBC_017782,WBC_017782,/home/dineth/focus_measure/datasets/WBC_dataset1/17782,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17782,10,6,q1_revision_surrogate,,trainval,train
WBC,WBC_017783,WBC_017783,/home/dineth/focus_measure/datasets/WBC_dataset1/17783,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17783,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017784,WBC_017784,/home/dineth/focus_measure/datasets/WBC_dataset1/17784,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17784,10,7,q1_revision_surrogate,,trainval,train
WBC,WBC_017785,WBC_017785,/home/dineth/focus_measure/datasets/WBC_dataset1/17785,0,/home/dineth/focus_measure/journal/focus_measure_q1_revision/outputs/01_stacks/arrays/WBC_stacks.npy,17785,10,6,q1_revision_surrogate,,trainval,train
