stack_id,dataset,group_id,stack_index,n_slices,reference_focus_index,label_source,label_confidence,notes
BMA_000000,BMA,BMA_000000,0,14,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025220,WBC,WBC_025220,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025221,WBC,WBC_025221,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025222,WBC,WBC_025222,0,10,3,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025223,WBC,WBC_025223,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025224,WBC,WBC_025224,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025225,WBC,WBC_025225,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025226,WBC,WBC_025226,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025227,WBC,WBC_025227,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025228,WBC,WBC_025228,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025229,WBC,WBC_025229,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025230,WBC,WBC_025230,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025231,WBC,WBC_025231,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025232,WBC,WBC_025232,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025233,WBC,WBC_025233,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025234,WBC,WBC_025234,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025235,WBC,WBC_025235,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025236,WBC,WBC_025236,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025237,WBC,WBC_025237,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025238,WBC,WBC_025238,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025239,WBC,WBC_025239,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025240,WBC,WBC_025240,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025241,WBC,WBC_025241,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025242,WBC,WBC_025242,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025243,WBC,WBC_025243,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025244,WBC,WBC_025244,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025245,WBC,WBC_025245,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025246,WBC,WBC_025246,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025247,WBC,WBC_025247,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025248,WBC,WBC_025248,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025249,WBC,WBC_025249,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025250,WBC,WBC_025250,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025251,WBC,WBC_025251,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025252,WBC,WBC_025252,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025253,WBC,WBC_025253,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025254,WBC,WBC_025254,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025255,WBC,WBC_025255,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025256,WBC,WBC_025256,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025257,WBC,WBC_025257,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025258,WBC,WBC_025258,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025259,WBC,WBC_025259,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025260,WBC,WBC_025260,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025261,WBC,WBC_025261,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025262,WBC,WBC_025262,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025263,WBC,WBC_025263,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025264,WBC,WBC_025264,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025265,WBC,WBC_025265,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025266,WBC,WBC_025266,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025267,WBC,WBC_025267,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025268,WBC,WBC_025268,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025269,WBC,WBC_025269,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025270,WBC,WBC_025270,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025271,WBC,WBC_025271,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025272,WBC,WBC_025272,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025273,WBC,WBC_025273,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025274,WBC,WBC_025274,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025275,WBC,WBC_025275,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025276,WBC,WBC_025276,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025277,WBC,WBC_025277,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025278,WBC,WBC_025278,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025279,WBC,WBC_025279,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025280,WBC,WBC_025280,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025281,WBC,WBC_025281,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025282,WBC,WBC_025282,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025283,WBC,WBC_025283,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025284,WBC,WBC_025284,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025285,WBC,WBC_025285,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025286,WBC,WBC_025286,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025287,WBC,WBC_025287,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025288,WBC,WBC_025288,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025289,WBC,WBC_025289,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025290,WBC,WBC_025290,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025291,WBC,WBC_025291,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025292,WBC,WBC_025292,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025293,WBC,WBC_025293,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025294,WBC,WBC_025294,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025295,WBC,WBC_025295,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025296,WBC,WBC_025296,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025297,WBC,WBC_025297,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025298,WBC,WBC_025298,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025299,WBC,WBC_025299,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025300,WBC,WBC_025300,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025301,WBC,WBC_025301,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025302,WBC,WBC_025302,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025303,WBC,WBC_025303,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025304,WBC,WBC_025304,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025305,WBC,WBC_025305,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025306,WBC,WBC_025306,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025307,WBC,WBC_025307,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025308,WBC,WBC_025308,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025309,WBC,WBC_025309,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025310,WBC,WBC_025310,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025311,WBC,WBC_025311,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025312,WBC,WBC_025312,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025313,WBC,WBC_025313,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025314,WBC,WBC_025314,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025315,WBC,WBC_025315,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025316,WBC,WBC_025316,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025317,WBC,WBC_025317,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025318,WBC,WBC_025318,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025319,WBC,WBC_025319,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025320,WBC,WBC_025320,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025321,WBC,WBC_025321,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025322,WBC,WBC_025322,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025323,WBC,WBC_025323,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025324,WBC,WBC_025324,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025325,WBC,WBC_025325,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025326,WBC,WBC_025326,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025327,WBC,WBC_025327,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025328,WBC,WBC_025328,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025329,WBC,WBC_025329,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025330,WBC,WBC_025330,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025331,WBC,WBC_025331,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025332,WBC,WBC_025332,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025333,WBC,WBC_025333,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025334,WBC,WBC_025334,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025335,WBC,WBC_025335,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025336,WBC,WBC_025336,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025337,WBC,WBC_025337,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025338,WBC,WBC_025338,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025339,WBC,WBC_025339,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025340,WBC,WBC_025340,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025341,WBC,WBC_025341,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025342,WBC,WBC_025342,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025343,WBC,WBC_025343,0,10,3,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025344,WBC,WBC_025344,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025345,WBC,WBC_025345,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025346,WBC,WBC_025346,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025347,WBC,WBC_025347,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025348,WBC,WBC_025348,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025349,WBC,WBC_025349,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025350,WBC,WBC_025350,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025351,WBC,WBC_025351,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025352,WBC,WBC_025352,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025353,WBC,WBC_025353,0,10,7,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025354,WBC,WBC_025354,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025355,WBC,WBC_025355,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025356,WBC,WBC_025356,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025357,WBC,WBC_025357,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025358,WBC,WBC_025358,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025359,WBC,WBC_025359,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025360,WBC,WBC_025360,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025361,WBC,WBC_025361,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025362,WBC,WBC_025362,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025363,WBC,WBC_025363,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025364,WBC,WBC_025364,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025365,WBC,WBC_025365,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025366,WBC,WBC_025366,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025367,WBC,WBC_025367,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025368,WBC,WBC_025368,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025369,WBC,WBC_025369,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025370,WBC,WBC_025370,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025371,WBC,WBC_025371,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025372,WBC,WBC_025372,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025373,WBC,WBC_025373,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025374,WBC,WBC_025374,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025375,WBC,WBC_025375,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025376,WBC,WBC_025376,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025377,WBC,WBC_025377,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025378,WBC,WBC_025378,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025379,WBC,WBC_025379,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025380,WBC,WBC_025380,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025381,WBC,WBC_025381,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025382,WBC,WBC_025382,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025383,WBC,WBC_025383,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025384,WBC,WBC_025384,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025385,WBC,WBC_025385,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025386,WBC,WBC_025386,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025387,WBC,WBC_025387,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025388,WBC,WBC_025388,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025389,WBC,WBC_025389,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025390,WBC,WBC_025390,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025391,WBC,WBC_025391,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025392,WBC,WBC_025392,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025393,WBC,WBC_025393,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025394,WBC,WBC_025394,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025395,WBC,WBC_025395,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025396,WBC,WBC_025396,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025397,WBC,WBC_025397,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025398,WBC,WBC_025398,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025399,WBC,WBC_025399,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025400,WBC,WBC_025400,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025401,WBC,WBC_025401,0,10,3,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025402,WBC,WBC_025402,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025403,WBC,WBC_025403,0,10,8,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025404,WBC,WBC_025404,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025405,WBC,WBC_025405,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025406,WBC,WBC_025406,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025407,WBC,WBC_025407,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025408,WBC,WBC_025408,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025409,WBC,WBC_025409,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025410,WBC,WBC_025410,0,10,4,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025411,WBC,WBC_025411,0,10,3,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025412,WBC,WBC_025412,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025413,WBC,WBC_025413,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025414,WBC,WBC_025414,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025415,WBC,WBC_025415,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025416,WBC,WBC_025416,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025417,WBC,WBC_025417,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025418,WBC,WBC_025418,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025419,WBC,WBC_025419,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025420,WBC,WBC_025420,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025421,WBC,WBC_025421,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025422,WBC,WBC_025422,0,10,6,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
WBC_025423,WBC,WBC_025423,0,10,5,q1_revision_surrogate,1.0,source_column=best_focus_index; imported_label_source=q1_revision_surrogate
