dataset,stack_id,group_id,stack_index,outer_split,inner_split,method,method_type,pipeline_json,focus_measure,predicted_focus_index,reference_focus_index,label_source,label_confidence,runtime_sec_per_stack,failure,failure_reason,absolute_peak_localization_error,fwhm,curvature_at_peak,steep_slope_width,steep_to_gradual_slope_ratio,false_maxima_count,noise_level,rrmse_under_additive_noise,range_around_global_maximum,execution_time_per_slice,heldout_dataset,optimized_for_dataset,evaluation_dataset,selection_role,source_method,workflow_origin,selection_endpoint,train_datasets,evaluation_scope
WBC,WBC_024204,WBC_024204,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.031145877088420093,0,,4.0,10.0,0.0,4.0,1.1293679500665004,1.0,0.02386003232438233,0.02025480934916975,1.0,0.0031145877088420092,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024206,WBC_024206,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02981380291748792,0,,4.0,10.0,0.0,4.0,0.8123973001084989,1.0,0.05633207719443853,0.03440212209415102,1.0,0.002981380291748792,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024213,WBC_024213,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.0279219540534541,0,,4.0,3.0,0.0,5.0,0.8615779436051788,1.0,0.03261817103524854,0.023786079639277046,1.0,0.00279219540534541,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024217,WBC_024217,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028967833030037582,0,,4.0,10.0,0.0,4.0,1.000016468373811,1.0,0.03911548722770086,0.01714306897716049,1.0,0.0028967833030037584,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024220,WBC_024220,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.025994682917371392,0,,4.0,10.0,0.0,4.0,1.1882467018811895,0.0,0.02173878447260407,0.03591073609138296,1.0,0.0025994682917371394,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024221,WBC_024221,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.0274186929455027,0,,4.0,10.0,0.0,4.0,1.0670123698631706,1.0,0.031491630892992506,0.035358282878596485,1.0,0.0027418692945502697,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024224,WBC_024224,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.029573358013294637,0,,4.0,10.0,0.0,4.0,1.114554951505943,1.0,0.032513990648106714,0.03457297098966302,1.0,0.002957335801329464,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024233,WBC_024233,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02861323405522853,0,,4.0,10.0,0.0,4.0,0.9208182032371446,0.0,0.021702785282859845,0.023194906288896207,1.0,0.002861323405522853,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024234,WBC_024234,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027152730035595596,0,,4.0,10.0,0.0,4.0,0.9460554592980389,1.0,0.04914094936496391,0.04937360760786265,1.0,0.0027152730035595596,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024235,WBC_024235,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.026898787007667124,0,,4.0,10.0,0.0,4.0,1.1291077353495078,1.0,0.05227608894263985,0.03979859527424989,1.0,0.0026898787007667126,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024236,WBC_024236,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.027842057985253632,0,,3.0,10.0,0.0,4.0,1.0041232013171546,1.0,0.08416108486881477,0.03163432069398065,1.0,0.002784205798525363,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024237,WBC_024237,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.027103028958663344,0,,3.0,10.0,0.0,4.0,0.8607241817455831,1.0,0.10107666173813762,0.038847968636340116,1.0,0.0027103028958663346,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024241,WBC_024241,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.03526420204434544,0,,4.0,3.0,0.0,5.0,0.8226527735884088,1.0,0.02990637251202405,0.028152327106019684,1.0,0.0035264202044345437,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024243,WBC_024243,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.03305050008930266,0,,3.0,10.0,0.0,4.0,1.0849383862308586,1.0,0.05696803302962504,0.021311517241206474,1.0,0.0033050500089302657,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024245,WBC_024245,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02993106096982956,0,,4.0,3.0,0.0,4.0,0.8976162944034322,1.0,0.030769472902720342,0.033261604102479844,1.0,0.002993106096982956,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024247,WBC_024247,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.030975547968409956,0,,3.0,10.0,0.0,4.0,1.031636270058328,0.0,0.03394533117758493,0.02401571977291855,1.0,0.0030975547968409957,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024248,WBC_024248,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02866943902336061,0,,4.0,10.0,0.0,4.0,0.7914660289554515,1.0,0.029118004246106954,0.020603401006780424,1.0,0.002866943902336061,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024250,WBC_024250,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.030691777006722987,0,,4.0,10.0,0.0,4.0,0.8705561153623207,0.0,0.019330523996317576,0.014314552578315978,1.0,0.0030691777006722986,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024253,WBC_024253,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.03675737208686769,0,,3.0,10.0,0.0,3.0,0.9636205817448142,1.0,0.09651879344592237,0.025057906683947754,1.0,0.003675737208686769,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024257,WBC_024257,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028726597083732486,0,,4.0,10.0,0.0,4.0,1.0136087412177932,1.0,0.023815206102769132,0.025727516278409565,1.0,0.0028726597083732486,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024262,WBC_024262,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.030268974951468408,0,,4.0,3.0,0.0,5.0,0.8955260602420148,1.0,0.01870293128831959,0.030700298094548065,1.0,0.003026897495146841,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024271,WBC_024271,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028625754988752306,0,,4.0,10.0,0.0,4.0,1.022724945886535,0.0,0.025012192487465522,0.01998235569061481,1.0,0.0028625754988752306,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024279,WBC_024279,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.03767762694042176,0,,4.0,10.0,0.0,4.0,0.9437038284003759,1.0,0.034841906673609355,0.012704732378651022,1.0,0.003767762694042176,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024284,WBC_024284,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027168274973519146,0,,4.0,10.0,0.0,4.0,1.1188523415283478,1.0,0.03358522933708788,0.022412315095693944,1.0,0.0027168274973519146,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024286,WBC_024286,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.031168621964752674,0,,4.0,10.0,0.0,4.0,0.9641063374619259,0.0,0.022855211671911162,0.03142303263914867,1.0,0.0031168621964752672,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024287,WBC_024287,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02813439501915127,0,,4.0,3.0,0.0,5.0,0.795790860400137,1.0,0.050304825429633764,0.026454777096850925,1.0,0.002813439501915127,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024290,WBC_024290,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.029639755957759917,0,,3.0,10.0,0.0,4.0,0.8707641138220397,0.0,0.03510767837022291,0.03272399458336746,1.0,0.0029639755957759917,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024305,WBC_024305,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.027488842024467885,0,,3.0,10.0,0.0,4.0,1.1490689995382664,1.0,0.0329939109586644,0.016744004217910245,1.0,0.0027488842024467885,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024311,WBC_024311,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027086133952252567,0,,4.0,3.0,0.0,4.0,0.8523621867751715,1.0,0.03418039889082831,0.028187194703142737,1.0,0.0027086133952252565,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024314,WBC_024314,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.027972768992185593,0,,4.0,3.0,0.0,5.0,0.7516155585253267,1.0,0.02458910250040248,0.028801432131889303,1.0,0.0027972768992185594,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024316,WBC_024316,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02763687400147319,0,,4.0,10.0,0.0,4.0,0.9386036635939867,0.0,0.019039398582296196,0.0162309146649983,1.0,0.002763687400147319,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024320,WBC_024320,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,6,q1_revision_surrogate,1.0,0.031150128925219178,0,,3.0,10.0,0.0,4.0,1.0971559316452228,1.0,0.030462699682080582,0.04148498130119926,1.0,0.003115012892521918,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024323,WBC_024323,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,0,6,q1_revision_surrogate,1.0,0.031523084035143256,0,,6.0,10.0,0.0,6.0,0.7131490094319379,0.0,0.0385753037847187,0.01335346883911986,1.0,0.0031523084035143256,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024324,WBC_024324,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.028606427018530667,0,,4.0,10.0,0.0,4.0,0.9083413179439805,0.0,0.026616937369781428,0.025533933311557653,1.0,0.0028606427018530666,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024326,WBC_024326,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02666920004412532,0,,4.0,10.0,0.0,4.0,0.88521692354483,1.0,0.03399524392584433,0.030949484822019323,1.0,0.0026669200044125317,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024328,WBC_024328,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02684060193132609,0,,4.0,3.0,0.0,4.0,0.9235426066039405,1.0,0.04646119417215241,0.033244243409558075,1.0,0.002684060193132609,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
WBC,WBC_024341,WBC_024341,0,test,test,WBC_specific_gp_workflow,q1_gp_dataset_specific,"{""steps"": [{""baseline"": false, ""category"": ""gp_step_1"", ""enabled"": true, ""name"": ""histogram_equalization"", ""params"": {}}, {""baseline"": false, ""category"": ""gp_step_2"", ""enabled"": true, ""name"": ""median_filter"", ""params"": {""ksize"": 3}}]}",cfm4,9,5,q1_revision_surrogate,1.0,0.02990206191316247,0,,4.0,10.0,0.0,4.0,1.6233571841888144,1.0,0.03560472071588775,0.020466670458691633,1.0,0.002990206191316247,,WBC,WBC,dataset_specific_gp_selected,WBC_specific_gp_workflow,fresh_gp_final_evaluation,q1_gp_rank_value_score_on_dataset_trainval,"[""WBC""]",dataset_outer_test_split
